route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name
6,73053,7230696,Quintara + 14th Avenue,1,604,141053,
6,73052,7230475,Quintara + 14th Avenue,1,601,141053,
6,73054,7318767,Quintara + 14th Avenue,1,608,141053,
6,73052,7230474,Quintara + 14th Avenue,1,602,141053,
6,73053,7230697,Quintara + 14th Avenue,1,608,141053,
6,73054,7318768,Quintara + 14th Avenue,1,605,141053,
6,73052,7230473,Quintara + 14th Avenue,1,611,141053,
6,73053,7230698,Quintara + 14th Avenue,1,605,141053,
6,73052,7230472,Quintara + 14th Avenue,1,603,141053,
6,73054,7318769,Quintara + 14th Avenue,1,606,141053,
6,73053,7230699,Quintara + 14th Avenue,1,606,141053,
6,73052,7230471,Quintara + 14th Avenue,1,606,141053,
6,73053,7230700,Quintara + 14th Avenue,1,601,141053,
6,73054,7318770,Quintara + 14th Avenue,1,601,141053,
6,73053,7230701,Quintara + 14th Avenue,1,609,141053,
6,73052,7230470,Quintara + 14th Avenue,1,607,141053,
6,73054,7318771,Quintara + 14th Avenue,1,609,141053,
6,73054,7318772,Quintara + 14th Avenue,1,602,141053,
6,73052,7230469,Quintara + 14th Avenue,1,608,141053,
6,73053,7230702,Quintara + 14th Avenue,1,602,141053,
6,73054,7318773,Quintara + 14th Avenue,1,603,141053,
6,73053,7230703,Quintara + 14th Avenue,1,603,141053,
6,73052,7230512,Quintara + 14th Avenue,1,609,141053,
6,73052,7230513,Quintara + 14th Avenue,1,605,141053,
6,73054,7318774,Quintara + 14th Avenue,1,607,141053,
6,73053,7230704,Quintara + 14th Avenue,1,607,141053,
6,73052,7230514,Quintara + 14th Avenue,1,652,141053,
6,73054,7318775,Quintara + 14th Avenue,1,604,141053,
6,73053,7230705,Quintara + 14th Avenue,1,604,141053,
6,73052,7230515,Quintara + 14th Avenue,1,610,141053,
6,73053,7230706,Quintara + 14th Avenue,1,608,141053,
6,73054,7318776,Quintara + 14th Avenue,1,608,141053,
6,73052,7230516,Quintara + 14th Avenue,1,601,141053,
6,73053,7230707,Quintara + 14th Avenue,1,605,141053,
6,73054,7318777,Quintara + 14th Avenue,1,605,141053,
6,73052,7230517,Quintara + 14th Avenue,1,602,141053,
6,73054,7318778,Quintara + 14th Avenue,1,606,141053,
6,73053,7230708,Quintara + 14th Avenue,1,606,141053,
6,73052,7230518,Quintara + 14th Avenue,1,611,141053,
6,73052,7230468,Quintara + 14th Avenue,1,651,141053,
6,73054,7318779,Quintara + 14th Avenue,1,601,141053,
6,73053,7230709,Quintara + 14th Avenue,1,601,141053,
6,73052,7230519,Quintara + 14th Avenue,1,603,141053,
6,73054,7318780,Quintara + 14th Avenue,1,609,141053,
6,73053,7230710,Quintara + 14th Avenue,1,609,141053,
6,73052,7230520,Quintara + 14th Avenue,1,606,141053,
6,73053,7230711,Quintara + 14th Avenue,1,602,141053,
6,73054,7318781,Quintara + 14th Avenue,1,602,141053,
6,73052,7230521,Quintara + 14th Avenue,1,607,141053,
6,73054,7318782,Quintara + 14th Avenue,1,603,141053,
6,73053,7230712,Quintara + 14th Avenue,1,603,141053,
6,73052,7230522,Quintara + 14th Avenue,1,608,141053,
6,73054,7318783,Quintara + 14th Avenue,1,607,141053,
6,73053,7230713,Quintara + 14th Avenue,1,607,141053,
6,73052,7230523,Quintara + 14th Avenue,1,609,141053,
6,73052,7230524,Quintara + 14th Avenue,1,605,141053,
6,73053,7230714,Quintara + 14th Avenue,1,604,141053,
6,73054,7318784,Quintara + 14th Avenue,1,604,141053,
6,73052,7230525,Quintara + 14th Avenue,1,652,141053,
6,73053,7230715,Quintara + 14th Avenue,1,608,141053,
6,73054,7318785,Quintara + 14th Avenue,1,608,141053,
6,73052,7230467,Quintara + 14th Avenue,1,610,141053,
6,73053,7230716,Quintara + 14th Avenue,1,605,141053,
6,73054,7318786,Quintara + 14th Avenue,1,605,141053,
6,73052,7230526,Quintara + 14th Avenue,1,601,141053,
6,73053,7230717,Quintara + 14th Avenue,1,601,141053,
6,73054,7318787,Quintara + 14th Avenue,1,601,141053,
6,73052,7230527,Quintara + 14th Avenue,1,602,141053,
6,73052,7230529,Quintara + 14th Avenue,1,611,141053,
6,73054,7318788,Quintara + 14th Avenue,1,609,141053,
6,73053,7230718,Quintara + 14th Avenue,1,609,141053,
6,73052,7230530,Quintara + 14th Avenue,1,603,141053,
6,73054,7318789,Quintara + 14th Avenue,1,602,141053,
6,73053,7230719,Quintara + 14th Avenue,1,602,141053,
6,73052,7230531,Quintara + 14th Avenue,1,606,141053,
6,73053,7230720,Quintara + 14th Avenue,1,607,141053,
6,73054,7318790,Quintara + 14th Avenue,1,607,141053,
6,73052,7230532,Quintara + 14th Avenue,1,607,141053,
6,73053,7230721,Quintara + 14th Avenue,1,608,141053,
6,73052,7230533,Quintara + 14th Avenue,1,609,141053,
6,73054,7318791,Quintara + 14th Avenue,1,608,141053,
6,73052,7230511,Quintara + 14th Avenue,1,610,141053,
6,73053,7230722,Quintara + 14th Avenue,1,605,141053,
6,73054,7318792,Quintara + 14th Avenue,1,605,141053,
6,73054,7318793,Quintara + 14th Avenue,1,601,141053,
6,73052,7230534,Quintara + 14th Avenue,1,602,141053,
6,73053,7230723,Quintara + 14th Avenue,1,601,141053,
6,73053,7230744,Quintara + 14th Avenue,1,609,141053,
6,73052,7230535,Quintara + 14th Avenue,1,611,141053,
6,73054,7318814,Quintara + 14th Avenue,1,609,141053,
6,73054,7318794,Quintara + 14th Avenue,1,602,141053,
6,73053,7230724,Quintara + 14th Avenue,1,602,141053,
6,73052,7230536,Quintara + 14th Avenue,1,606,141053,
6,73054,7318812,Quintara + 14th Avenue,1,608,141053,
6,73053,7230742,Quintara + 14th Avenue,1,608,141053,
6,73052,7230558,Quintara + 14th Avenue,1,609,141053,
6,73053,7230725,Quintara + 14th Avenue,1,605,141053,
6,73054,7318795,Quintara + 14th Avenue,1,605,141053,
6,73052,7230537,Quintara + 14th Avenue,1,610,141053,
6,73053,7230726,Quintara + 14th Avenue,1,601,141053,
6,73052,7230538,Quintara + 14th Avenue,1,602,141053,
6,73054,7318796,Quintara + 14th Avenue,1,601,141053,
6,73053,7230741,Quintara + 14th Avenue,1,609,141053,
6,73052,7230557,Quintara + 14th Avenue,1,611,141053,
6,73054,7318811,Quintara + 14th Avenue,1,609,141053,
6,73052,7230539,Quintara + 14th Avenue,1,606,141053,
6,73054,7318797,Quintara + 14th Avenue,1,602,141053,
6,73053,7230727,Quintara + 14th Avenue,1,602,141053,
6,73052,7230510,Quintara + 14th Avenue,1,609,141053,
6,73053,7230728,Quintara + 14th Avenue,1,608,141053,
6,73054,7318798,Quintara + 14th Avenue,1,608,141053,
6,73054,7318810,Quintara + 14th Avenue,1,605,141053,
6,73053,7230740,Quintara + 14th Avenue,1,605,141053,
6,73052,7230556,Quintara + 14th Avenue,1,610,141053,
6,73053,7230658,Quintara + 14th Avenue,1,601,141053,
6,73054,7318728,Quintara + 14th Avenue,1,601,141053,
6,73052,7230540,Quintara + 14th Avenue,1,602,141053,
6,73054,7318729,Quintara + 14th Avenue,1,609,141053,
6,73052,7230541,Quintara + 14th Avenue,1,611,141053,
6,73053,7230659,Quintara + 14th Avenue,1,609,141053,
7,73054,7231579,Transbay Terminal,0,701,141059,
7,73053,7231426,Transbay Terminal,0,701,141059,
7,73052,7231324,Transbay Terminal,0,701,141059,
7,73052,7231322,Transbay Terminal,0,702,141059,
7,73053,7231427,Transbay Terminal,0,702,141059,
7,73054,7231580,Transbay Terminal,0,702,141059,
7,73052,7231323,Transbay Terminal,0,703,141059,
7,73053,7231428,Transbay Terminal,0,703,141059,
7,73054,7231581,Transbay Terminal,0,703,141059,
7,73052,7231325,Transbay Terminal,0,705,141059,
7,73052,7231326,Transbay Terminal,0,706,141059,
7,73053,7231429,Transbay Terminal,0,705,141059,
7,73054,7231582,Transbay Terminal,0,705,141059,
7,73052,7231327,Transbay Terminal,0,708,141059,
7,73053,7231430,Transbay Terminal,0,706,141059,
7,73054,7231583,Transbay Terminal,0,706,141059,
7,73053,7231431,Transbay Terminal,0,704,141059,
7,73054,7231584,Transbay Terminal,0,704,141059,
7,73054,7231585,Transbay Terminal,0,701,141059,
7,73053,7231432,Transbay Terminal,0,701,141059,
7,73054,7231586,Transbay Terminal,0,707,141059,
7,73053,7231433,Transbay Terminal,0,707,141059,
7,73054,7231587,Transbay Terminal,0,702,141059,
7,73053,7231434,Transbay Terminal,0,702,141059,
7,73053,7231435,Transbay Terminal,0,703,141059,
7,73054,7231588,Transbay Terminal,0,703,141059,
7,73054,7231589,Transbay Terminal,0,705,141059,
7,73053,7231436,Transbay Terminal,0,705,141059,
7,73052,7231338,Transbay Terminal,0,706,141059,
7,73053,7231437,Transbay Terminal,0,709,141059,
7,73054,7231590,Transbay Terminal,0,709,141059,
7,73052,7231339,Transbay Terminal,0,708,141059,
7,73053,7231438,Transbay Terminal,0,706,141059,
7,73054,7231591,Transbay Terminal,0,706,141059,
7,73052,7231340,Transbay Terminal,0,709,141059,
7,73054,7231592,Transbay Terminal,0,708,141059,
7,73053,7231439,Transbay Terminal,0,708,141059,
7,73052,7231341,Transbay Terminal,0,710,141059,
7,73054,7231593,Transbay Terminal,0,704,141059,
7,73053,7231440,Transbay Terminal,0,704,141059,
7,73052,7231342,Transbay Terminal,0,704,141059,
7,73052,7231343,Transbay Terminal,0,711,141059,
7,73054,7231594,Transbay Terminal,0,701,141059,
7,73053,7231441,Transbay Terminal,0,701,141059,
7,73052,7231263,Transbay Terminal,0,707,141059,
7,73053,7231442,Transbay Terminal,0,710,141059,
7,73054,7231595,Transbay Terminal,0,710,141059,
7,73052,7231264,Transbay Terminal,0,701,141059,
7,73053,7231443,Transbay Terminal,0,707,141059,
7,73054,7231596,Transbay Terminal,0,707,141059,
7,73052,7231265,Transbay Terminal,0,702,141059,
7,73054,7231597,Transbay Terminal,0,702,141059,
7,73053,7231444,Transbay Terminal,0,702,141059,
7,73052,7231266,Transbay Terminal,0,713,141059,
7,73054,7231598,Transbay Terminal,0,703,141059,
7,73053,7231445,Transbay Terminal,0,703,141059,
7,73052,7231267,Transbay Terminal,0,703,141059,
7,73054,7231599,Transbay Terminal,0,705,141059,
7,73053,7231446,Transbay Terminal,0,705,141059,
7,73053,7231447,Transbay Terminal,0,712,141059,
7,73054,7231600,Transbay Terminal,0,712,141059,
7,73052,7231268,Transbay Terminal,0,705,141059,
7,73054,7231601,Transbay Terminal,0,709,141059,
7,73053,7231448,Transbay Terminal,0,709,141059,
7,73052,7231269,Transbay Terminal,0,706,141059,
7,73053,7231449,Transbay Terminal,0,706,141059,
7,73054,7231602,Transbay Terminal,0,706,141059,
7,73052,7231270,Transbay Terminal,0,708,141059,
7,73054,7231603,Transbay Terminal,0,711,141059,
7,73053,7231450,Transbay Terminal,0,711,141059,
7,73052,7231271,Transbay Terminal,0,709,141059,
7,73053,7231451,Transbay Terminal,0,708,141059,
7,73054,7231604,Transbay Terminal,0,708,141059,
7,73052,7231272,Transbay Terminal,0,710,141059,
7,73054,7231605,Transbay Terminal,0,704,141059,
7,73053,7231452,Transbay Terminal,0,704,141059,
7,73052,7231273,Transbay Terminal,0,704,141059,
7,73054,7231606,Transbay Terminal,0,701,141059,
7,73053,7231453,Transbay Terminal,0,701,141059,
7,73052,7231274,Transbay Terminal,0,711,141059,
7,73054,7231607,Transbay Terminal,0,710,141059,
7,73053,7231454,Transbay Terminal,0,710,141059,
7,73052,7231275,Transbay Terminal,0,707,141059,
7,73053,7231455,Transbay Terminal,0,707,141059,
7,73054,7231608,Transbay Terminal,0,707,141059,
7,73052,7231276,Transbay Terminal,0,701,141059,
7,73053,7231456,Transbay Terminal,0,702,141059,
7,73054,7231609,Transbay Terminal,0,702,141059,
7,73052,7231277,Transbay Terminal,0,702,141059,
7,73053,7231457,Transbay Terminal,0,703,141059,
7,73054,7231610,Transbay Terminal,0,703,141059,
7,73052,7231278,Transbay Terminal,0,713,141059,
7,73054,7231611,Transbay Terminal,0,705,141059,
7,73053,7231458,Transbay Terminal,0,705,141059,
7,73052,7231279,Transbay Terminal,0,703,141059,
7,73053,7231459,Transbay Terminal,0,712,141059,
7,73054,7231612,Transbay Terminal,0,712,141059,
7,73052,7231280,Transbay Terminal,0,705,141059,
7,73053,7231460,Transbay Terminal,0,709,141059,
7,73054,7231613,Transbay Terminal,0,709,141059,
7,73052,7231281,Transbay Terminal,0,706,141059,
7,73054,7231614,Transbay Terminal,0,706,141059,
7,73053,7231461,Transbay Terminal,0,706,141059,
7,73052,7231282,Transbay Terminal,0,708,141059,
7,73053,7231462,Transbay Terminal,0,711,141059,
7,73054,7231615,Transbay Terminal,0,711,141059,
7,73052,7231283,Transbay Terminal,0,709,141059,
7,73053,7231463,Transbay Terminal,0,708,141059,
7,73054,7231616,Transbay Terminal,0,708,141059,
7,73052,7231284,Transbay Terminal,0,710,141059,
7,73054,7231617,Transbay Terminal,0,704,141059,
7,73053,7231464,Transbay Terminal,0,704,141059,
7,73052,7231285,Transbay Terminal,0,704,141059,
7,73053,7231465,Transbay Terminal,0,701,141059,
7,73054,7231618,Transbay Terminal,0,701,141059,
7,73052,7231286,Transbay Terminal,0,711,141059,
7,73054,7231619,Transbay Terminal,0,710,141059,
7,73053,7231466,Transbay Terminal,0,710,141059,
7,73052,7231287,Transbay Terminal,0,707,141059,
7,73054,7231620,Transbay Terminal,0,707,141059,
7,73053,7231467,Transbay Terminal,0,707,141059,
7,73052,7231288,Transbay Terminal,0,701,141059,
7,73054,7231621,Transbay Terminal,0,702,141059,
7,73053,7231468,Transbay Terminal,0,702,141059,
7,73052,7231289,Transbay Terminal,0,702,141059,
7,73054,7231622,Transbay Terminal,0,703,141059,
7,73053,7231469,Transbay Terminal,0,703,141059,
7,73052,7231290,Transbay Terminal,0,713,141059,
7,73054,7231623,Transbay Terminal,0,705,141059,
7,73053,7231470,Transbay Terminal,0,705,141059,
7,73052,7231291,Transbay Terminal,0,703,141059,
7,73054,7231624,Transbay Terminal,0,712,141059,
7,73053,7231471,Transbay Terminal,0,712,141059,
7,73052,7231292,Transbay Terminal,0,751,141059,
7,73054,7231625,Transbay Terminal,0,709,141059,
7,73053,7231472,Transbay Terminal,0,709,141059,
7,73052,7231293,Transbay Terminal,0,705,141059,
7,73052,7231294,Transbay Terminal,0,706,141059,
7,73054,7231626,Transbay Terminal,0,706,141059,
7,73053,7231473,Transbay Terminal,0,706,141059,
7,73052,7231295,Transbay Terminal,0,752,141059,
7,73054,7231627,Transbay Terminal,0,711,141059,
7,73053,7231474,Transbay Terminal,0,711,141059,
7,73052,7231296,Transbay Terminal,0,708,141059,
7,73053,7231475,Transbay Terminal,0,708,141059,
7,73054,7231628,Transbay Terminal,0,708,141059,
7,73052,7231297,Transbay Terminal,0,709,141059,
7,73054,7231629,Transbay Terminal,0,704,141059,
7,73053,7231476,Transbay Terminal,0,704,141059,
7,73052,7231298,Transbay Terminal,0,710,141059,
7,73053,7231477,Transbay Terminal,0,701,141059,
7,73054,7231630,Transbay Terminal,0,701,141059,
7,73052,7231299,Transbay Terminal,0,704,141059,
7,73052,7231300,Transbay Terminal,0,711,141059,
7,73054,7231631,Transbay Terminal,0,710,141059,
7,73053,7231478,Transbay Terminal,0,710,141059,
7,73052,7231301,Transbay Terminal,0,707,141059,
7,73053,7231479,Transbay Terminal,0,707,141059,
7,73054,7231632,Transbay Terminal,0,707,141059,
7,73052,7231302,Transbay Terminal,0,701,141059,
7,73053,7231480,Transbay Terminal,0,702,141059,
7,73054,7231633,Transbay Terminal,0,702,141059,
7,73052,7231307,Transbay Terminal,0,753,141059,
7,73054,7231634,Transbay Terminal,0,703,141059,
7,73052,7231304,Transbay Terminal,0,702,141059,
7,73053,7231481,Transbay Terminal,0,703,141059,
7,73052,7231305,Transbay Terminal,0,713,141059,
7,73054,7231635,Transbay Terminal,0,705,141059,
7,73053,7231482,Transbay Terminal,0,705,141059,
7,73052,7231306,Transbay Terminal,0,703,141059,
7,73053,7231483,Transbay Terminal,0,712,141059,
7,73054,7231636,Transbay Terminal,0,712,141059,
7,73052,7231308,Transbay Terminal,0,751,141059,
7,73053,7231484,Transbay Terminal,0,709,141059,
7,73054,7231637,Transbay Terminal,0,709,141059,
7,73052,7231309,Transbay Terminal,0,705,141059,
7,73053,7231485,Transbay Terminal,0,711,141059,
7,73054,7231638,Transbay Terminal,0,711,141059,
7,73052,7231320,Transbay Terminal,0,706,141059,
7,73053,7231486,Transbay Terminal,0,708,141059,
7,73054,7231639,Transbay Terminal,0,708,141059,
7,73052,7231310,Transbay Terminal,0,708,141059,
7,73054,7231640,Transbay Terminal,0,701,141059,
7,73053,7231487,Transbay Terminal,0,701,141059,
7,73052,7231311,Transbay Terminal,0,710,141059,
7,73052,7231321,Transbay Terminal,0,711,141059,
7,73054,7231641,Transbay Terminal,0,707,141059,
7,73053,7231488,Transbay Terminal,0,707,141059,
7,73052,7231345,Transbay Terminal,0,701,141059,
7,73054,7231642,Transbay Terminal,0,702,141059,
7,73053,7231489,Transbay Terminal,0,702,141059,
7,73052,7231312,Transbay Terminal,0,702,141059,
7,73054,7231643,Transbay Terminal,0,705,141059,
7,73053,7231490,Transbay Terminal,0,705,141059,
7,73052,7231344,Transbay Terminal,0,703,141059,
7,73053,7231503,Transbay Terminal,0,712,141059,
7,73054,7231656,Transbay Terminal,0,712,141059,
7,73053,7231491,Transbay Terminal,0,709,141059,
7,73052,7231350,Transbay Terminal,0,705,141059,
7,73054,7231644,Transbay Terminal,0,709,141059,
7,73052,7231314,Transbay Terminal,0,9107,141059,
7,73053,7231492,Transbay Terminal,0,708,141059,
7,73054,7231645,Transbay Terminal,0,708,141059,
7,73053,7231502,Transbay Terminal,0,701,141059,
7,73052,7231315,Transbay Terminal,0,708,141059,
7,73054,7231655,Transbay Terminal,0,701,141059,
7,73053,7231493,Transbay Terminal,0,9792,141059,
7,73052,7231349,Transbay Terminal,0,9792,141059,
7,73054,7231646,Transbay Terminal,0,9792,141059,
7,73054,7231647,Transbay Terminal,0,3892,141059,
7,73053,7231494,Transbay Terminal,0,3892,141059,
7,73052,7231316,Transbay Terminal,0,711,141059,
7,73054,7231652,Transbay Terminal,0,705,141059,
7,73053,7231499,Transbay Terminal,0,705,141059,
7,73052,7231313,Transbay Terminal,0,3893,141059,
7,73052,7231317,Transbay Terminal,0,9791,141059,
7,73054,7231648,Transbay Terminal,0,9791,141059,
7,73053,7231495,Transbay Terminal,0,9791,141059,
7,73052,7231348,Transbay Terminal,0,9793,141059,
7,73053,7231501,Transbay Terminal,0,9793,141059,
7,73054,7231654,Transbay Terminal,0,9793,141059,
7,73052,7231319,Transbay Terminal,0,9107,141059,
7,73054,7231649,Transbay Terminal,0,701,141059,
7,73053,7231496,Transbay Terminal,0,701,141059,
7,73054,7231653,Transbay Terminal,0,9792,141059,
7,73052,7231318,Transbay Terminal,0,9792,141059,
7,73053,7231500,Transbay Terminal,0,9792,141059,
7,73054,7231650,Transbay Terminal,0,3892,141059,
7,73053,7231497,Transbay Terminal,0,3892,141059,
7,73052,7231347,Transbay Terminal,0,711,141059,
7,73054,7231651,Transbay Terminal,0,705,141059,
7,73052,7231346,Transbay Terminal,0,3893,141059,
7,73053,7231498,Transbay Terminal,0,705,141059,
7,73053,7231351,Great Highway,1,704,141057,
7,73054,7231504,Great Highway,1,704,141057,
7,73052,7231186,Great Highway,1,704,141057,
7,73052,7231187,Great Highway,1,707,141057,
7,73053,7231352,Great Highway,1,701,141057,
7,73054,7231505,Great Highway,1,701,141057,
7,73052,7231188,Great Highway,1,701,141057,
7,73053,7231353,Great Highway,1,702,141057,
7,73054,7231506,Great Highway,1,702,141057,
7,73052,7231189,Great Highway,1,702,141057,
7,73053,7231354,Great Highway,1,703,141057,
7,73054,7231507,Great Highway,1,703,141057,
7,73052,7231190,Great Highway,1,703,141057,
7,73052,7231191,Great Highway,1,705,141057,
7,73053,7231355,Great Highway,1,705,141057,
7,73054,7231508,Great Highway,1,705,141057,
7,73052,7231193,Great Highway,1,706,141057,
7,73052,7231194,Great Highway,1,708,141057,
7,73054,7231509,Great Highway,1,706,141057,
7,73053,7231356,Great Highway,1,706,141057,
7,73052,7231192,Great Highway,1,709,141057,
7,73053,7231357,Great Highway,1,708,141057,
7,73052,7231196,Great Highway,1,710,141057,
7,73054,7231510,Great Highway,1,708,141057,
7,73052,7231195,Great Highway,1,704,141057,
7,73054,7231511,Great Highway,1,704,141057,
7,73053,7231358,Great Highway,1,704,141057,
7,73052,7231197,Great Highway,1,711,141057,
7,73053,7231359,Great Highway,1,701,141057,
7,73054,7231512,Great Highway,1,701,141057,
7,73052,7231198,Great Highway,1,707,141057,
7,73052,7231199,Great Highway,1,712,141057,
7,73053,7231360,Great Highway,1,707,141057,
7,73054,7231513,Great Highway,1,707,141057,
7,73052,7231200,Great Highway,1,701,141057,
7,73053,7231361,Great Highway,1,702,141057,
7,73054,7231514,Great Highway,1,702,141057,
7,73052,7231201,Great Highway,1,702,141057,
7,73052,7231202,Great Highway,1,713,141057,
7,73053,7231362,Great Highway,1,703,141057,
7,73054,7231515,Great Highway,1,703,141057,
7,73052,7231203,Great Highway,1,703,141057,
7,73053,7231363,Great Highway,1,705,141057,
7,73054,7231516,Great Highway,1,705,141057,
7,73052,7231204,Great Highway,1,705,141057,
7,73054,7231517,Great Highway,1,709,141057,
7,73053,7231364,Great Highway,1,709,141057,
7,73052,7231205,Great Highway,1,706,141057,
7,73054,7231518,Great Highway,1,706,141057,
7,73053,7231365,Great Highway,1,706,141057,
7,73052,7231206,Great Highway,1,708,141057,
7,73053,7231366,Great Highway,1,711,141057,
7,73054,7231519,Great Highway,1,711,141057,
7,73052,7231207,Great Highway,1,709,141057,
7,73053,7231367,Great Highway,1,708,141057,
7,73054,7231520,Great Highway,1,708,141057,
7,73052,7231208,Great Highway,1,710,141057,
7,73053,7231368,Great Highway,1,704,141057,
7,73054,7231521,Great Highway,1,704,141057,
7,73052,7231209,Great Highway,1,704,141057,
7,73053,7231369,Great Highway,1,701,141057,
7,73054,7231522,Great Highway,1,701,141057,
7,73052,7231210,Great Highway,1,711,141057,
7,73054,7231523,Great Highway,1,710,141057,
7,73053,7231370,Great Highway,1,710,141057,
7,73052,7231211,Great Highway,1,707,141057,
7,73054,7231524,Great Highway,1,707,141057,
7,73053,7231371,Great Highway,1,707,141057,
7,73052,7231212,Great Highway,1,701,141057,
7,73053,7231372,Great Highway,1,702,141057,
7,73054,7231525,Great Highway,1,702,141057,
7,73052,7231213,Great Highway,1,702,141057,
7,73054,7231526,Great Highway,1,703,141057,
7,73053,7231373,Great Highway,1,703,141057,
7,73052,7231214,Great Highway,1,713,141057,
7,73054,7231527,Great Highway,1,705,141057,
7,73053,7231374,Great Highway,1,705,141057,
7,73052,7231215,Great Highway,1,703,141057,
7,73054,7231528,Great Highway,1,712,141057,
7,73053,7231375,Great Highway,1,712,141057,
7,73052,7231216,Great Highway,1,705,141057,
7,73053,7231376,Great Highway,1,709,141057,
7,73054,7231529,Great Highway,1,709,141057,
7,73052,7231217,Great Highway,1,706,141057,
7,73054,7231530,Great Highway,1,706,141057,
7,73053,7231377,Great Highway,1,706,141057,
7,73052,7231218,Great Highway,1,708,141057,
7,73054,7231531,Great Highway,1,711,141057,
7,73053,7231378,Great Highway,1,711,141057,
7,73052,7231219,Great Highway,1,709,141057,
7,73053,7231379,Great Highway,1,708,141057,
7,73054,7231532,Great Highway,1,708,141057,
7,73052,7231220,Great Highway,1,710,141057,
7,73054,7231533,Great Highway,1,704,141057,
7,73053,7231380,Great Highway,1,704,141057,
7,73052,7231221,Great Highway,1,704,141057,
7,73054,7231534,Great Highway,1,701,141057,
7,73053,7231381,Great Highway,1,701,141057,
7,73052,7231222,Great Highway,1,711,141057,
7,73053,7231382,Great Highway,1,710,141057,
7,73054,7231535,Great Highway,1,710,141057,
7,73052,7231223,Great Highway,1,707,141057,
7,73053,7231383,Great Highway,1,707,141057,
7,73054,7231536,Great Highway,1,707,141057,
7,73052,7231224,Great Highway,1,701,141057,
7,73054,7231537,Great Highway,1,702,141057,
7,73053,7231384,Great Highway,1,702,141057,
7,73052,7231225,Great Highway,1,702,141057,
7,73053,7231385,Great Highway,1,703,141057,
7,73054,7231538,Great Highway,1,703,141057,
7,73052,7231226,Great Highway,1,713,141057,
7,73054,7231539,Great Highway,1,705,141057,
7,73053,7231386,Great Highway,1,705,141057,
7,73052,7231227,Great Highway,1,703,141057,
7,73053,7231387,Great Highway,1,712,141057,
7,73054,7231540,Great Highway,1,712,141057,
7,73052,7231228,Great Highway,1,751,141057,
7,73054,7231541,Great Highway,1,709,141057,
7,73053,7231388,Great Highway,1,709,141057,
7,73052,7231229,Great Highway,1,705,141057,
7,73052,7231230,Great Highway,1,706,141057,
7,73054,7231542,Great Highway,1,706,141057,
7,73053,7231389,Great Highway,1,706,141057,
7,73053,7231390,Great Highway,1,711,141057,
7,73054,7231543,Great Highway,1,711,141057,
7,73052,7231231,Great Highway,1,708,141057,
7,73052,7231232,Great Highway,1,709,141057,
7,73053,7231391,Great Highway,1,708,141057,
7,73054,7231544,Great Highway,1,708,141057,
7,73053,7231392,Great Highway,1,704,141057,
7,73054,7231545,Great Highway,1,704,141057,
7,73052,7231233,Great Highway,1,710,141057,
7,73053,7231393,Great Highway,1,701,141057,
7,73052,7231234,Great Highway,1,704,141057,
7,73054,7231546,Great Highway,1,701,141057,
7,73053,7231394,Great Highway,1,710,141057,
7,73054,7231547,Great Highway,1,710,141057,
7,73052,7231235,Great Highway,1,711,141057,
7,73054,7231548,Great Highway,1,707,141057,
7,73053,7231395,Great Highway,1,707,141057,
7,73054,7231549,Great Highway,1,702,141057,
7,73053,7231396,Great Highway,1,702,141057,
7,73054,7231550,Great Highway,1,703,141057,
7,73053,7231397,Great Highway,1,703,141057,
7,73054,7231551,Great Highway,1,705,141057,
7,73053,7231398,Great Highway,1,705,141057,
7,73054,7231552,Great Highway,1,712,141057,
7,73053,7231399,Great Highway,1,712,141057,
7,73054,7231553,Great Highway,1,709,141057,
7,73053,7231400,Great Highway,1,709,141057,
7,73054,7231554,Great Highway,1,706,141057,
7,73053,7231401,Great Highway,1,706,141057,
7,73054,7231555,Great Highway,1,711,141057,
7,73053,7231402,Great Highway,1,711,141057,
7,73054,7231556,Great Highway,1,708,141057,
7,73053,7231403,Great Highway,1,708,141057,
7,73054,7231557,Great Highway,1,704,141057,
7,73053,7231404,Great Highway,1,704,141057,
7,73054,7231558,Great Highway,1,701,141057,
7,73053,7231405,Great Highway,1,701,141057,
7,73053,7231406,Great Highway,1,710,141057,
7,73054,7231559,Great Highway,1,710,141057,
7,73052,7231249,Great Highway,1,711,141057,
7,73054,7231560,Great Highway,1,707,141057,
7,73053,7231407,Great Highway,1,707,141057,
7,73052,7231250,Great Highway,1,707,141057,
7,73053,7231408,Great Highway,1,702,141057,
7,73054,7231561,Great Highway,1,702,141057,
7,73052,7231251,Great Highway,1,701,141057,
7,73053,7231409,Great Highway,1,705,141057,
7,73054,7231562,Great Highway,1,705,141057,
7,73052,7231252,Great Highway,1,702,141057,
7,73052,7231178,Great Highway,1,713,141057,
7,73053,7231410,Great Highway,1,712,141057,
7,73054,7231563,Great Highway,1,712,141057,
7,73052,7231253,Great Highway,1,703,141057,
7,73054,7231564,Great Highway,1,709,141057,
7,73053,7231411,Great Highway,1,709,141057,
7,73052,7231254,Great Highway,1,705,141057,
7,73054,7231565,Great Highway,1,708,141057,
7,73052,7231255,Great Highway,1,706,141057,
7,73053,7231412,Great Highway,1,708,141057,
7,73052,7231256,Great Highway,1,708,141057,
7,73053,7231413,Great Highway,1,701,141057,
7,73054,7231566,Great Highway,1,701,141057,
7,73053,7231414,Great Highway,1,9792,141057,
